Ciudad_Mapa,Nombre_despacho,Link_Despacho
"Arauca, Capital: Arauca",JUZGADO 001 PROMISCUO DE FAMILIA DEL CIRCUITO DE ARAUCA,https://www.ramajudicial.gov.co/web/juzgado-001-promiscuo-de-familia-del-circuito-de-arauca
"Arauca, Capital: Arauca",JUZGADO 001 PROMISCUO DE FAMILIA DEL CIRCUITO DE SARAVENA,https://www.ramajudicial.gov.co/web/juzgado-001-promiscuo-de-familia-del-circuito-de-saravena
"Arauca, Capital: Arauca",JUZGADO 002 PROMISCUO DE FAMILIA DEL CIRCUITO DE ARAUCA,https://www.ramajudicial.gov.co/web/juzgado-002-promiscuo-de-familia-del-circuito-de-arauca
"Arauca, Capital: Arauca",JUZGADO 001 PROMISCUO DE FAMILIA DEL CIRCUITO DE ARAUCA,https://www.ramajudicial.gov.co/web/juzgado-001-promiscuo-de-familia-del-circuito-de-arauca
"Arauca, Capital: Arauca",JUZGADO 001 PROMISCUO DE FAMILIA DEL CIRCUITO DE SARAVENA,https://www.ramajudicial.gov.co/web/juzgado-001-promiscuo-de-familia-del-circuito-de-saravena
"Arauca, Capital: Arauca",JUZGADO 002 PROMISCUO DE FAMILIA DEL CIRCUITO DE ARAUCA,https://www.ramajudicial.gov.co/web/juzgado-002-promiscuo-de-familia-del-circuito-de-arauca
Archipiélago de San Andrés,JUZGADO 001 PROMISCUO DE FAMILIA DEL CIRCUITO DE ARCH. DE SAN ANDRÉS,https://www.ramajudicial.gov.co/web/juzgado-001-promiscuo-de-familia-del-circuito-de-arch-de-san-andres
Archipiélago de San Andrés,JUZGADO 002 PROMISCUO DE FAMILIA DEL CIRCUITO DE SAN ANDRÉS,https://www.ramajudicial.gov.co/web/juzgado-002-promiscuo-de-familia-del-circuito-de-san-andres
"Atlántico, Capital: Barranquilla",JUZGADO 001 PROMISCUO DE FAMILIA DEL CIRCUITO DE SABANALARGA,https://www.ramajudicial.gov.co/web/juzgado-001-promiscuo-de-familia-del-circuito-de-sabanalarga
"Atlántico, Capital: Barranquilla",JUZGADO 001 PROMISCUO DE FAMILIA DEL CIRCUITO DE SOLEDAD,https://www.ramajudicial.gov.co/web/juzgado-001-promiscuo-de-familia-del-circuito-de-soledad
"Atlántico, Capital: Barranquilla",JUZGADO 002 PROMISCUO DE FAMILIA DEL CIRCUITO DE SOLEDAD,https://www.ramajudicial.gov.co/web/juzgado-002-promiscuo-de-familia-del-circuito-de-soledad
"Atlántico, Capital: Barranquilla",JUZGADO 003 PROMISCUO DE FAMILIA DEL CIRCUITO DE SOLEDAD,https://www.ramajudicial.gov.co/web/juzgado-003-promiscuo-de-familia-del-circuito-de-soledad
"Bolivar, Capital: Cartagena",JUZGADO 001 PROMISCUO DE FAMILIA DEL CIRCUITO DE CARMEN DE BOLÍVAR,https://www.ramajudicial.gov.co/web/juzgado-01-promiscuo-familia-de-el-carmen-de-bolivar
"Bolivar, Capital: Cartagena",JUZGADO 001 PROMISCUO DE FAMILIA DEL CIRCUITO DE MAGANGUÉ,https://www.ramajudicial.gov.co/web/juzgado-001-promiscuo-de-familia-del-circuito-de-magangue
"Bolivar, Capital: Cartagena",JUZGADO 001 PROMISCUO DE FAMILIA DEL CIRCUITO DE MOMPÓS,https://www.ramajudicial.gov.co/web/juzgado-001-promiscuo-de-familia-del-circuito-de-mompos
"Bolivar, Capital: Cartagena",JUZGADO 001 PROMISCUO DE FAMILIA DEL CIRCUITO DE SIMITÍ,https://www.ramajudicial.gov.co/web/juzgado-001-promiscuo-de-familia-del-circuito-de-simiti
"Bolivar, Capital: Cartagena",JUZGADO 001 PROMISCUO DE FAMILIA DEL CIRCUITO DE TURBACO,https://www.ramajudicial.gov.co/web/juzgado-001-promiscuo-de-familia-del-circuito-de-turbaco
"Boyacá, Capital: Tunja",JUZGADO 001 PROMISCUO DE FAMILIA DEL CIRCUITO DE GARAGOA,https://www.ramajudicial.gov.co/web/juzgado-001-promiscuo-de-familia-del-circuito-de-garagoa
"Boyacá, Capital: Tunja",JUZGADO 001 PROMISCUO DE FAMILIA DEL CIRCUITO DE MIRAFLORES,https://www.ramajudicial.gov.co/web/juzgado-001-promiscuo-de-familia-del-circuito-de-miraflores
"Boyacá, Santa Rosa de Viterbo",JUZGADO 001 PROMISCUO DE FAMILIA DEL CIRCUITO DE DUITAMA,https://www.ramajudicial.gov.co/web/juzgado-001-promiscuo-de-familia-del-circuito-de-duitama
"Boyacá, Santa Rosa de Viterbo",JUZGADO 001 PROMISCUO DE FAMILIA DEL CIRCUITO DE SANTA ROSA DE VITERBO,https://www.ramajudicial.gov.co/web/juzgado-promiscuo-de-familia-de-santa-rosa-de-viterbo
"Boyacá, Santa Rosa de Viterbo",JUZGADO 001 PROMISCUO DE FAMILIA DEL CIRCUITO DE SOATÁ,https://www.ramajudicial.gov.co/web/juzgado-promiscuo-de-familia-de-soata
"Boyacá, Santa Rosa de Viterbo",JUZGADO 001 PROMISCUO DE FAMILIA DEL CIRCUITO DE SOGAMOSO,https://www.ramajudicial.gov.co/web/juzgado-001-promiscuo-de-familia-del-circuito-de-sogamoso
"Boyacá, Santa Rosa de Viterbo",JUZGADO 002 PROMISCUO DE FAMILIA DEL CIRCUITO DE DUITAMA,https://www.ramajudicial.gov.co/web/juzgado-002-promiscuo-de-familia-del-circuito-de-duitama
"Boyacá, Santa Rosa de Viterbo",JUZGADO 002 PROMISCUO DE FAMILIA DEL CIRCUITO DE SOGAMOSO,https://www.ramajudicial.gov.co/web/juzgado-02-promiscuo-de-familia-de-sogamoso
"Boyacá, Santa Rosa de Viterbo",JUZGADO 003 PROMISCUO DE FAMILIA DEL CIRCUITO DE SOGAMOSO,https://www.ramajudicial.gov.co/web/juzgado-03-promiscuo-de-familia-de-sogamoso
"Caldas, Capital: Manizales",JUZGADO 001 PROMISCUO DE FAMILIA DEL CIRCUITO DE ANSERMA,https://www.ramajudicial.gov.co/web/juzgado-001-promiscuo-de-familia-del-circuito-de-anserma
"Caldas, Capital: Manizales",JUZGADO 001 PROMISCUO DE FAMILIA DEL CIRCUITO DE CHINCHINÁ,https://www.ramajudicial.gov.co/web/juzgado-001-promiscuo-de-familia-del-circuito-de-chinchina
"Caldas, Capital: Manizales",JUZGADO 001 PROMISCUO DE FAMILIA DEL CIRCUITO DE LA DORADA,https://www.ramajudicial.gov.co/web/juzgado-001-promiscuo-de-familia-del-circuito-de-la-dorada
"Caldas, Capital: Manizales",JUZGADO 001 PROMISCUO DE FAMILIA DEL CIRCUITO DE PUERTO BOYACÁ,https://www.ramajudicial.gov.co/web/juzgado-001-promiscuo-de-familia-del-circuito-de-puerto-boyaca
"Caldas, Capital: Manizales",JUZGADO 001 PROMISCUO DE FAMILIA DEL CIRCUITO DE RIOSUCIO - CALDAS,https://www.ramajudicial.gov.co/web/juzgado-001-promiscuo-de-familia-del-circuito-de-riosucio-caldas
"Caldas, Capital: Manizales",JUZGADO 001 PROMISCUO DE FAMILIA DEL CIRCUITO DE SALAMINA,https://www.ramajudicial.gov.co/web/juzgado-001-promiscuo-de-familia-del-circuito-de-salamina
"Caldas, Capital: Manizales",JUZGADO 002 PROMISCUO DE FAMILIA DEL CIRCUITO DE LA DORADA,https://www.ramajudicial.gov.co/web/juzgado-02-promiscuo-familia-circuito-de-la-dorada
"Caqueta, Capital: Florencia",JUZGADO 001 PROMISCUO DE FAMILIA DEL CIRCUITO DE BELÉN DE LOS ANDAQUÍES,https://www.ramajudicial.gov.co/web/juzgado-001-promiscuo-de-familia-del-circuito-de-belen-de-los-andaquies
"Caqueta, Capital: Florencia",JUZGADO 001 PROMISCUO DE FAMILIA DEL CIRCUITO DE PUERTO RICO,https://www.ramajudicial.gov.co/web/juzgado-001-promiscuo-de-familia-del-circuito-de-puerto-rico
"Casanare, Capital: Yopal",JUZGADO 001 PROMISCUO DE FAMILIA DEL CIRCUITO DE MONTERREY,https://www.ramajudicial.gov.co/web/juzgado-01-promiscuo-de-familia-de-monterrey
"Casanare, Capital: Yopal",JUZGADO 001 PROMISCUO DE FAMILIA DEL CIRCUITO DE OROCUÉ,https://www.ramajudicial.gov.co/web/juzgado-001-promiscuo-de-familia-del-circuito-de-orocue
"Casanare, Capital: Yopal",JUZGADO 001 PROMISCUO DE FAMILIA DEL CIRCUITO DE PAZ DE ARIPORO,https://www.ramajudicial.gov.co/web/juzgado-001-promiscuo-de-familia-del-circuito-de-paz-de-ariporo
"Cauca, Capital: Popayán",JUZGADO 001 PROMISCUO DE FAMILIA DEL CIRCUITO DE BOLÍVAR,https://www.ramajudicial.gov.co/web/juzgado-001-promiscuo-de-familia-del-circuito-de-bolivar
"Cauca, Capital: Popayán",JUZGADO 001 PROMISCUO DE FAMILIA DEL CIRCUITO DE CALOTO,https://www.ramajudicial.gov.co/web/juzgado-001-promiscuo-de-familia-del-circuito-de-caloto
"Cauca, Capital: Popayán",JUZGADO 001 PROMISCUO DE FAMILIA DEL CIRCUITO DE GUAPÍ,https://www.ramajudicial.gov.co/web/juzgado-001-promiscuo-de-familia-del-circuito-de-guapi
"Cauca, Capital: Popayán",JUZGADO 001 PROMISCUO DE FAMILIA DEL CIRCUITO DE PATÍA-EL BORDO,https://www.ramajudicial.gov.co/web/juzgado-001-promiscuo-de-familia-del-circuito-de-patia-el-bordo
"Cauca, Capital: Popayán",JUZGADO 001 PROMISCUO DE FAMILIA DEL CIRCUITO DE PUERTO TEJADA,https://www.ramajudicial.gov.co/web/juzgado-001-promiscuo-de-familia-del-circuito-de-puerto-tejada
"Cauca, Capital: Popayán",JUZGADO 001 PROMISCUO DE FAMILIA DEL CIRCUITO DE SANTANDER DE QUILICHAO,https://www.ramajudicial.gov.co/web/juzgado-001-promiscuo-de-familia-del-circuito-de-santander-de-quilichao
"Cauca, Capital: Popayán",JUZGADO 001 PROMISCUO DE FAMILIA DEL CIRCUITO DE SILVIA,https://www.ramajudicial.gov.co/web/juzgado-001-promiscuo-de-familia-del-circuito-de-silvia
"Cauca, Capital: Popayán",JUZGADO 002 PROMISCUO DE FAMILIA DEL CIRCUITO DE SANTANDER DE QUILICHAO,https://www.ramajudicial.gov.co/web/juzgado-002-promiscuo-de-familia-del-circuito-de-santander-de-quilichao
"Cesar, Capital: Valledupar",JUZGADO 001 PROMISCUO DE FAMILIA DEL CIRCUITO DE AGUACHICA,https://www.ramajudicial.gov.co/web/juzgado-001-promiscuo-de-familia-del-circuito-de-aguachica
"Cesar, Capital: Valledupar",JUZGADO 001 PROMISCUO DE FAMILIA DEL CIRCUITO DE CHIRIGUANÁ,https://www.ramajudicial.gov.co/web/juzgado-01-promiscuo-de-familia-de-chiriguana
"Chocó, Capital: Quibdó",JUZGADO 001 PROMISCUO DE FAMILIA DEL CIRCUITO DE BAHÍA SOLANO,https://www.ramajudicial.gov.co/web/juzgado-01-promiscuo-de-familia-de-bahia-solano
"Chocó, Capital: Quibdó",JUZGADO 001 PROMISCUO DE FAMILIA DEL CIRCUITO DE ISTMINA,https://www.ramajudicial.gov.co/web/juzgado-promiscuo-de-familia-de-istmina
"Chocó, Capital: Quibdó",JUZGADO 001 PROMISCUO DE FAMILIA DEL CIRCUITO DE RIOSUCIO,https://www.ramajudicial.gov.co/web/juzgado-001-promiscuo-de-familia-del-circuito-de-riosucio
"Cordoba, Capital: Montería",JUZGADO 001 PROMISCUO DE FAMILIA DEL CIRCUITO DE CERETÉ,https://www.ramajudicial.gov.co/web/juzgado-001-promiscuo-de-familia-del-circuito-de-cerete
"Cordoba, Capital: Montería",JUZGADO 001 PROMISCUO DE FAMILIA DEL CIRCUITO DE CHINÚ,https://www.ramajudicial.gov.co/web/juzgado-001-promiscuo-de-familia-del-circuito-de-chinu
"Cordoba, Capital: Montería",JUZGADO 001 PROMISCUO DE FAMILIA DEL CIRCUITO DE LORICA,https://www.ramajudicial.gov.co/web/juzgado-01-promiscuo-de-familia-de-lorica
"Cordoba, Capital: Montería",JUZGADO 001 PROMISCUO DE FAMILIA DEL CIRCUITO DE MONTELÍBANO,https://www.ramajudicial.gov.co/web/juzgado-001-promiscuo-de-familia-del-circuito-de-montelibano
"Cordoba, Capital: Montería",JUZGADO 001 PROMISCUO DE FAMILIA DEL CIRCUITO DE PLANETA RICA,https://www.ramajudicial.gov.co/web/juzgado-001-promiscuo-de-familia-del-circuito-de-planeta-rica
"Cordoba, Capital: Montería",JUZGADO 001 PROMISCUO DE FAMILIA DEL CIRCUITO DE SAHAGÚN,https://www.ramajudicial.gov.co/web/juzgado-001-promiscuo-de-familia-del-circuito-de-sahagun
Cundinamarca,JUZGADO 001 PROMISCUO DE FAMILIA DEL CIRCUITO DE CÁQUEZA,https://www.ramajudicial.gov.co/web/juzgado-001-promiscuo-de-familia-del-circuito-de-caqueza
Cundinamarca,JUZGADO 001 PROMISCUO DE FAMILIA DEL CIRCUITO DE CHOCONTÁ,https://www.ramajudicial.gov.co/web/juzgado-001-promiscuo-de-familia-del-circuito-de-choconta
Cundinamarca,JUZGADO 001 PROMISCUO DE FAMILIA DEL CIRCUITO DE FACATATIVÁ,https://www.ramajudicial.gov.co/web/juzgado-01-promiscuo-de-familia-de-facatativa
Cundinamarca,JUZGADO 001 PROMISCUO DE FAMILIA DEL CIRCUITO DE GACHETÁ,https://www.ramajudicial.gov.co/web/juzgado-01-promiscuo-de-familia-del-circuito-de-gacheta
Cundinamarca,JUZGADO 001 PROMISCUO DE FAMILIA DEL CIRCUITO DE GIRARDOT,https://www.ramajudicial.gov.co/web/juzgado-01-promiscuo-de-familia-del-circuito-de-girardot
Cundinamarca,JUZGADO 001 PROMISCUO DE FAMILIA DEL CIRCUITO DE GUADUAS,https://www.ramajudicial.gov.co/web/juzgado-001-promiscuo-de-familia-del-circuito-de-guaduas
Cundinamarca,JUZGADO 001 PROMISCUO DE FAMILIA DEL CIRCUITO DE LA MESA,https://www.ramajudicial.gov.co/web/juzgado-01-promiscuo-de-familia-del-circuito-de-la-mesa
Cundinamarca,JUZGADO 001 PROMISCUO DE FAMILIA DEL CIRCUITO DE LA PALMA,https://www.ramajudicial.gov.co/web/juzgado-01-promiscuo-familia-circuito-de-la-palma
Cundinamarca,JUZGADO 001 PROMISCUO DE FAMILIA DEL CIRCUITO DE LETICIA,https://www.ramajudicial.gov.co/web/juzgado-001-promiscuo-de-familia-del-circuito-de-leticia
Cundinamarca,JUZGADO 001 PROMISCUO DE FAMILIA DEL CIRCUITO DE PACHO,https://www.ramajudicial.gov.co/web/juzgado-001-promiscuo-de-familia-del-circuito-de-pacho
Cundinamarca,JUZGADO 001 PROMISCUO DE FAMILIA DEL CIRCUITO DE UBATÉ,https://www.ramajudicial.gov.co/web/juzgado-01-promiscuo-familia-circuito-de-ubate
Cundinamarca,JUZGADO 001 PROMISCUO DE FAMILIA DEL CIRCUITO DE VILLETA,https://www.ramajudicial.gov.co/web/juzgado-001-promiscuo-de-familia-del-circuito-de-villeta
Cundinamarca,JUZGADO 002 PROMISCUO DE FAMILIA DEL CIRCUITO DE FACATATIVÁ,https://www.ramajudicial.gov.co/web/juzgado-02-promiscuo-de-familia-del-circuito-de-facatativa
Cundinamarca,JUZGADO 002 PROMISCUO DE FAMILIA DEL CIRCUITO DE GIRARDOT,https://www.ramajudicial.gov.co/web/juzgado-002-promiscuo-de-familia-del-circuito-de-girardot
"Guaviare, Capital: San José Del Guaviare",JUZGADO 001 PROMISCUO DE FAMILIA DEL CIRCUITO DE INÍRIDA,https://www.ramajudicial.gov.co/web/juzgado-001-promiscuo-de-familia-del-circuito-de-inirida
"Guaviare, Capital: San José Del Guaviare",JUZGADO 001 PROMISCUO DE FAMILIA DEL CIRCUITO DE MITÚ,https://www.ramajudicial.gov.co/web/juzgado-001-promiscuo-de-familia-del-circuito-de-mitu
"Guaviare, Capital: San José Del Guaviare",JUZGADO 001 PROMISCUO DE FAMILIA DEL CIRCUITO DE SAN JOSÉ DEL GUAVIARE,https://www.ramajudicial.gov.co/web/juzgado-001-promiscuo-de-familia-del-circuito-de-san-jose-del-guaviare
"Guaviare, Capital: San José Del Guaviare",JUZGADO 002 PROMISCUO DE FAMILIA DEL CIRCUITO DE GARZÓN,https://www.ramajudicial.gov.co/web/juzgado-002-promiscuo-de-familia-del-circuito-de-garzon
"La Guajira, Capital: Riohacha",JUZGADO 001 PROMISCUO DE FAMILIA DEL CIRCUITO DE MAICAO,https://www.ramajudicial.gov.co/web/juzgado-001-promiscuo-de-familia-del-circuito-de-maicao
"La Guajira, Capital: Riohacha",JUZGADO 001 PROMISCUO DE FAMILIA DEL CIRCUITO DE RIOHACHA,https://www.ramajudicial.gov.co/web/juzgado-001-promiscuo-de-familia-del-circuito-de-riohacha
"La Guajira, Capital: Riohacha",JUZGADO 001 PROMISCUO DE FAMILIA DEL CIRCUITO DE SAN JUAN DEL CESAR,https://www.ramajudicial.gov.co/web/juzgado-001-promiscuo-de-familia-del-circuito-de-san-juan-del-cesar
"Magdalena, Capital: Santa Marta",JUZGADO 001 PROMISCUO DE FAMILIA DEL CIRCUITO DE CIÉNAGA,https://www.ramajudicial.gov.co/web/juzgado-001-promiscuo-de-familia-del-circuito-de-cienaga
"Magdalena, Capital: Santa Marta",JUZGADO 001 PROMISCUO DE FAMILIA DEL CIRCUITO DE EL BANCO,https://www.ramajudicial.gov.co/web/juzgado-001-promiscuo-de-familia-del-circuito-de-el-banco
"Magdalena, Capital: Santa Marta",JUZGADO 001 PROMISCUO DE FAMILIA DEL CIRCUITO DE FUNDACIÓN,https://www.ramajudicial.gov.co/web/juzgado-001-promiscuo-de-familia-del-circuito-de-fundacion
"Magdalena, Capital: Santa Marta",JUZGADO 001 PROMISCUO DE FAMILIA DEL CIRCUITO DE PLATO,https://www.ramajudicial.gov.co/web/juzgado-001-promiscuo-de-familia-del-circuito-de-plato
"Magdalena, Capital: Santa Marta",JUZGADO 002 PROMISCUO DE FAMILIA DEL CIRCUITO DE CIÉNAGA,https://www.ramajudicial.gov.co/web/juzgado-002-promiscuo-de-familia-del-circuito-de-cienaga
"Meta, Capital: Villavicencio",JUZGADO 001 PROMISCUO DE FAMILIA DEL CIRCUITO DE ACACÍAS,https://www.ramajudicial.gov.co/web/juzgado-01-promiscuo-de-familia-de-acacias
"Meta, Capital: Villavicencio",JUZGADO 001 PROMISCUO DE FAMILIA DEL CIRCUITO DE GRANADA,https://www.ramajudicial.gov.co/web/juzgado-01-promiscuo-de-familia-de-granada
"Meta, Capital: Villavicencio",JUZGADO 001 PROMISCUO DE FAMILIA DEL CIRCUITO DE PUERTO CARREÑO,https://www.ramajudicial.gov.co/web/juzgado-001-promiscuo-de-familia-del-circuito-de-puerto-carreno
"Meta, Capital: Villavicencio",JUZGADO 001 PROMISCUO DE FAMILIA DEL CIRCUITO DE PUERTO LÓPEZ,https://www.ramajudicial.gov.co/web/juzgado-001-promiscuo-de-familia-del-circuito-de-puerto-lopez
"Meta, Capital: Villavicencio",JUZGADO 001 PROMISCUO DE FAMILIA DEL CIRCUITO DE SAN MARTÍN,https://www.ramajudicial.gov.co/web/juzgado-promiscuo-de-familia-de-san-martin
"Nariño, Capital: Pasto",JUZGADO 001 PROMISCUO DE FAMILIA DEL CIRCUITO DE BARBACOAS,https://www.ramajudicial.gov.co/web/juzgado-001-promiscuo-de-familia-del-circuito-de-barbacoas
"Nariño, Capital: Pasto",JUZGADO 001 PROMISCUO DE FAMILIA DEL CIRCUITO DE IPIALES,https://www.ramajudicial.gov.co/web/juzgado-01-promiscuo-de-familia-de-ipiales
"Nariño, Capital: Pasto",JUZGADO 001 PROMISCUO DE FAMILIA DEL CIRCUITO DE LA CRUZ,https://www.ramajudicial.gov.co/web/juzgado-promiscuo-de-familia-de-la-cruz
"Nariño, Capital: Pasto",JUZGADO 001 PROMISCUO DE FAMILIA DEL CIRCUITO DE LA UNIÓN,https://www.ramajudicial.gov.co/web/juzgado-01-promiscuo-de-familia-de-la-union
"Nariño, Capital: Pasto",JUZGADO 001 PROMISCUO DE FAMILIA DEL CIRCUITO DE SAMANIEGO,https://www.ramajudicial.gov.co/web/juzgado-001-promiscuo-de-familia-del-circuito-de-samaniego
"Nariño, Capital: Pasto",JUZGADO 001 PROMISCUO DE FAMILIA DEL CIRCUITO DE TUMACO,https://www.ramajudicial.gov.co/web/juzgado-01-promiscuo-de-familia-del-circuito-de-tumaco
"Nariño, Capital: Pasto",JUZGADO 001 PROMISCUO DE FAMILIA DEL CIRCUITO DE TÚQUERRES,https://www.ramajudicial.gov.co/web/juzgado-promiscuo-de-familia-de-la-tuquerres
"Nariño, Capital: Pasto",JUZGADO 002 PROMISCUO DE FAMILIA DEL CIRCUITO DE IPIALES,https://www.ramajudicial.gov.co/web/juzgado-02-promiscuo-de-familia-de-ipiales
"Norte de Santander, Capital: Cúcuta",JUZGADO 001 PROMISCUO DE FAMILIA DEL CIRCUITO DE LOS PATIOS,https://www.ramajudicial.gov.co/web/juzgado-001-promiscuo-de-familia-del-circuito-de-los-patios
"Norte de Santander, Capital: Cúcuta",JUZGADO 001 PROMISCUO DE FAMILIA DEL CIRCUITO DE OCAÑA,https://www.ramajudicial.gov.co/web/juzgado-001-promiscuo-de-familia-del-circuito-de-ocana
"Norte de Santander, Capital: Cúcuta",JUZGADO 002 PROMISCUO DE FAMILIA DEL CIRCUITO DE LOS PATIOS,https://www.ramajudicial.gov.co/web/juzgado-002-promiscuo-de-familia-del-circuito-de-los-patios
"Norte de Santander, Capital: Cúcuta",JUZGADO 002 PROMISCUO DE FAMILIA DEL CIRCUITO DE OCAÑA,https://www.ramajudicial.gov.co/web/juzgado-002-promiscuo-de-familia-del-circuito-de-ocana
Pamplona,JUZGADO 001 PROMISCUO DE FAMILIA DEL CIRCUITO DE PAMPLONA,https://www.ramajudicial.gov.co/web/juzgado-001-promiscuo-de-familia-del-circuito-de-pamplona
Pamplona,JUZGADO 002 PROMISCUO DE FAMILIA DEL CIRCUITO DE PAMPLONA,https://www.ramajudicial.gov.co/web/juzgado-002-promiscuo-de-familia-del-circuito-de-pamplona
"Putumayo, Capital: Mocoa",JUZGADO 001 PROMISCUO DE FAMILIA DEL CIRCUITO DE PUERTO ASÍS,https://www.ramajudicial.gov.co/web/juzgado-01-promiscuo-de-familia-de-puerto-asis
"Putumayo, Capital: Mocoa",JUZGADO 001 PROMISCUO DE FAMILIA DEL CIRCUITO DE SIBUNDOY,https://www.ramajudicial.gov.co/web/juzgado-001-promiscuo-de-familia-del-circuito-de-sibundoy
"Santander, Capital: Bucaramanga",JUZGADO 001 PROMISCUO DE FAMILIA DEL CIRCUITO DE BARRANCABERMEJA,https://www.ramajudicial.gov.co/web/juzgado-001-promiscuo-de-familia-del-circuito-de-barrancabermeja
"Santander, Capital: Bucaramanga",JUZGADO 001 PROMISCUO DE FAMILIA DEL CIRCUITO DE MÁLAGA,https://www.ramajudicial.gov.co/web/juzgado-001-promiscuo-de-familia-del-circuito-de-malaga
"Santander, Capital: Bucaramanga",JUZGADO 002 PROMISCUO DE FAMILIA DEL CIRCUITO DE BARRANCABERMEJA,https://www.ramajudicial.gov.co/web/juzgado-002-promiscuo-de-familia-del-circuito-de-barrancabermeja
"Santander, Capital: Bucaramanga",JUZGADO 003 PROMISCUO DE FAMILIA DEL CIRCUITO DE BARRANCABERMEJA,https://www.ramajudicial.gov.co/web/juzgado-003-promiscuo-de-familia-del-circuito-de-barrancabermeja
San Gil,JUZGADO 001 PROMISCUO DE FAMILIA DEL CIRCUITO DE SAN GIL,https://www.ramajudicial.gov.co/web/juzgado-001-promiscuo-de-familia-del-circuito-de-san-gil
San Gil,JUZGADO 001 PROMISCUO DE FAMILIA DEL CIRCUITO DE SOCORRO,https://www.ramajudicial.gov.co/web/juzgado-001-promiscuo-de-familia-del-circuito-de-socorro
San Gil,JUZGADO 001 PROMISCUO DE FAMILIA DEL CIRCUITO DE VÉLEZ,https://www.ramajudicial.gov.co/web/juzgado-001-promiscuo-de-familia-del-circuito-de-velez
San Gil,JUZGADO 002 PROMISCUO DE FAMILIA DEL CIRCUITO DE SAN GIL,https://www.ramajudicial.gov.co/web/juzgado-002-promiscuo-de-familia-del-circuito-de-san-gil
San Gil,JUZGADO 002 PROMISCUO DE FAMILIA DEL CIRCUITO DE SOCORRO,https://www.ramajudicial.gov.co/web/juzgado-002-promiscuo-de-familia-del-circuito-de-socorro
San Gil,JUZGADO 002 PROMISCUO DE FAMILIA DEL CIRCUITO DE VÉLEZ,https://www.ramajudicial.gov.co/web/juzgado-002-promiscuo-de-familia-del-circuito-de-velez
"Sucre, Capital: Sincelejo",JUZGADO 001 PROMISCUO DE FAMILIA DEL CIRCUITO DE COROZAL,https://www.ramajudicial.gov.co/web/juzgado-001-promiscuo-de-familia-del-circuito-de-corozal
"Sucre, Capital: Sincelejo",JUZGADO 001 PROMISCUO DE FAMILIA DEL CIRCUITO DE MAJAGUAL,https://www.ramajudicial.gov.co/web/juzgado-001-promiscuo-de-familia-del-circuito-de-majagual
"Sucre, Capital: Sincelejo",JUZGADO 001 PROMISCUO DE FAMILIA DEL CIRCUITO DE SAN MARCOS,https://www.ramajudicial.gov.co/web/juzgado-001-promiscuo-de-familia-del-circuito-de-san-marcos
"Tolima, Capital: Ibague",JUZGADO 001 PROMISCUO DE FAMILIA DEL CIRCUITO DE CHAPARRAL,https://www.ramajudicial.gov.co/web/juzgado-001-promiscuo-de-familia-del-circuito-de-chaparral
"Tolima, Capital: Ibague",JUZGADO 001 PROMISCUO DE FAMILIA DEL CIRCUITO DE ESPINAL,https://www.ramajudicial.gov.co/web/juzgado-001-promiscuo-de-familia-del-circuito-de-espinal
"Tolima, Capital: Ibague",JUZGADO 001 PROMISCUO DE FAMILIA DEL CIRCUITO DE FRESNO,https://www.ramajudicial.gov.co/web/juzgado-001-promiscuo-de-familia-del-circuito-de-fresno
"Tolima, Capital: Ibague",JUZGADO 001 PROMISCUO DE FAMILIA DEL CIRCUITO DE GUAMO,https://www.ramajudicial.gov.co/web/juzgado-001-promiscuo-de-familia-del-circuito-de-guamo
"Tolima, Capital: Ibague",JUZGADO 001 PROMISCUO DE FAMILIA DEL CIRCUITO DE HONDA,https://www.ramajudicial.gov.co/web/juzgado-001-promiscuo-de-familia-del-circuito-de-honda
"Tolima, Capital: Ibague",JUZGADO 001 PROMISCUO DE FAMILIA DEL CIRCUITO DE LÉRIDA,https://www.ramajudicial.gov.co/web/juzgado-001-promiscuo-de-familia-del-circuito-de-lerida
"Tolima, Capital: Ibague",JUZGADO 001 PROMISCUO DE FAMILIA DEL CIRCUITO DE LÍBANO,https://www.ramajudicial.gov.co/web/juzgado-001-promiscuo-de-familia-del-circuito-de-libano
"Tolima, Capital: Ibague",JUZGADO 001 PROMISCUO DE FAMILIA DEL CIRCUITO DE MELGAR,https://www.ramajudicial.gov.co/web/juzgado-001-promiscuo-de-familia-del-circuito-de-melgar
"Tolima, Capital: Ibague",JUZGADO 001 PROMISCUO DE FAMILIA DEL CIRCUITO DE PURIFICACIÓN,https://www.ramajudicial.gov.co/web/juzgado-001-promiscuo-de-familia-del-circuito-de-purificacion
"Tolima, Capital: Ibague",JUZGADO 002 PROMISCUO DE FAMILIA DEL CIRCUITO DE ESPINAL,https://www.ramajudicial.gov.co/web/juzgado-002-promiscuo-de-familia-del-circuito-de-espinal
Buga,JUZGADO 001 PROMISCUO DE FAMILIA DEL CIRCUITO DE BUENAVENTURA,https://www.ramajudicial.gov.co/web/juzgado-01-promiscuo-de-familia-del-circuito-de-buenaventura
Buga,JUZGADO 001 PROMISCUO DE FAMILIA DEL CIRCUITO DE BUGA,https://www.ramajudicial.gov.co/web/juzgado-01-promiscuo-de-familia-de-buga
Buga,JUZGADO 001 PROMISCUO DE FAMILIA DEL CIRCUITO DE CARTAGO,https://www.ramajudicial.gov.co/web/juzgado-01-familia-del-circuito-de-cartago
